Tiempo de autenticación,Tiempo de actualización,Perdida,Uso de CPU,Numero thread
131142,195001,false,-1.0,dlg 1848: ,
233204,643734,false,-1.0,dlg 1849: ,
285660,235485,false,-1.0,dlg 1850: ,
170484,172195,false,-1.0,dlg 1851: ,
135133,119168,false,-1.0,dlg 1852: ,
131142,157369,false,-1.0,dlg 1853: ,
437899,828472,false,-1.0,dlg 1854: ,
360354,7384410,false,-1.0,dlg 1855: ,
595839,3631481,false,-1.0,dlg 1856: ,
350661,893473,false,-1.0,dlg 1857: ,
354652,789701,false,-1.0,dlg 1858: ,
408250,756060,false,-1.0,dlg 1859: ,
356362,780007,false,-1.0,dlg 1860: ,
163642,151668,false,-1.0,dlg 1861: ,
156229,156800,false,-1.0,dlg 1862: ,
183028,255441,false,-1.0,dlg 1863: ,
132282,274827,false,-1.0,dlg 1864: ,
142545,162502,false,-1.0,dlg 1865: ,
141405,166493,false,-1.0,dlg 1866: ,
142545,171625,false,-1.0,dlg 1867: ,
644304,747507,false,-1.0,dlg 1868: ,
379170,872947,false,-1.0,dlg 1869: ,
158510,157940,false,-1.0,dlg 1870: ,
197853,238335,false,-1.0,dlg 1871: ,
277108,221230,false,-1.0,dlg 1872: ,
283950,153948,false,-1.0,dlg 1873: ,
144826,141975,false,-1.0,dlg 1874: ,
141405,169344,false,-1.0,dlg 1875: ,
149957,159651,false,-1.0,dlg 1876: ,
153948,150528,false,-1.0,dlg 1877: ,
140265,163642,false,-1.0,dlg 1878: ,
290792,224081,false,-1.0,dlg 1879: ,
145397,156800,false,-1.0,dlg 1880: ,
155089,160221,false,-1.0,dlg 1881: ,
142545,163642,false,-1.0,dlg 1882: ,
232634,111755,false,-1.0,dlg 1883: ,
144826,160791,false,-1.0,dlg 1884: ,
148818,165352,false,-1.0,dlg 1885: ,
150528,161361,false,-1.0,dlg 1886: ,
423074,772595,false,-1.0,dlg 1887: ,
354652,833034,false,-1.0,dlg 1888: ,
146536,145966,false,-1.0,dlg 1889: ,
189300,229783,false,-1.0,dlg 1890: ,
3104633,259433,false,-1.0,dlg 1891: ,
370048,401978,false,-1.0,dlg 1892: ,
230923,159081,false,-1.0,dlg 1893: ,
147106,172764,false,-1.0,dlg 1894: ,
196712,169913,false,-1.0,dlg 1895: ,
137414,157940,false,-1.0,dlg 1896: ,
154519,131712,false,-1.0,dlg 1897: ,
160791,258862,false,-1.0,dlg 1898: ,
146537,163071,false,-1.0,dlg 1899: ,
271406,248029,false,-1.0,dlg 1900: ,
141405,98071,false,-1.0,dlg 1901: ,
147677,169343,false,-1.0,dlg 1902: ,
157940,159081,false,-1.0,dlg 1903: ,
140834,156229,false,-1.0,dlg 1904: ,
460706,759481,false,-1.0,dlg 1905: ,
447021,874087,false,-1.0,dlg 1906: ,
394565,3716438,false,-1.0,dlg 1907: ,
141405,155089,false,-1.0,dlg 1908: ,
197852,165922,false,-1.0,dlg 1909: ,
143116,163071,false,-1.0,dlg 1910: ,
135133,167063,false,-1.0,dlg 1911: ,
138554,157940,false,-1.0,dlg 1912: ,
384302,141405,false,-1.0,dlg 1913: ,
394565,705884,false,-1.0,dlg 1914: ,
405399,906017,false,-1.0,dlg 1915: ,
136273,160220,false,-1.0,dlg 1916: ,
141405,159651,false,-1.0,dlg 1917: ,
159651,172195,false,-1.0,dlg 1918: ,
158510,164782,false,-1.0,dlg 1919: ,
491496,848999,false,-1.0,dlg 1920: ,
195002,102632,false,-1.0,dlg 1921: ,
643164,775446,false,-1.0,dlg 1922: ,
353512,764042,false,-1.0,dlg 1923: ,
170484,168203,false,-1.0,dlg 1924: ,
224651,226362,false,-1.0,dlg 1925: ,
238336,223511,false,-1.0,dlg 1926: ,
150528,164212,false,-1.0,dlg 1927: ,
141405,168204,false,-1.0,dlg 1928: ,
153948,167633,false,-1.0,dlg 1929: ,
140835,159081,false,-1.0,dlg 1930: ,
153379,162502,false,-1.0,dlg 1931: ,
705883,769743,false,-1.0,dlg 1932: ,
384872,899745,false,-1.0,dlg 1933: ,
143686,191581,false,-1.0,dlg 1934: ,
156229,157370,false,-1.0,dlg 1935: ,
139124,137984,false,-1.0,dlg 1936: ,
146536,169914,false,-1.0,dlg 1937: ,
394565,692199,false,-1.0,dlg 1938: ,
380311,778296,false,-1.0,dlg 1939: ,
160791,151098,false,-1.0,dlg 1940: ,
186449,165922,false,-1.0,dlg 1941: ,
316451,231493,false,-1.0,dlg 1942: ,
142545,188160,false,-1.0,dlg 1943: ,
279389,228642,false,-1.0,dlg 1944: ,
135703,162501,false,-1.0,dlg 1945: ,
291933,217238,false,-1.0,dlg 1946: ,
257151,220659,false,-1.0,dlg 1947: ,
152238,163072,false,-1.0,dlg 1948: ,
139694,167063,false,-1.0,dlg 1949: ,
257722,240616,false,-1.0,dlg 1950: ,
367196,737814,false,-1.0,dlg 1951: ,
485224,3548805,false,-1.0,dlg 1952: ,
230353,163072,false,-1.0,dlg 1953: ,
382592,303336,false,-1.0,dlg 1954: ,
146536,191580,false,-1.0,dlg 1955: ,
143685,168204,false,-1.0,dlg 1956: ,
378030,758340,false,-1.0,dlg 1957: ,
317021,172764,false,-1.0,dlg 1958: ,
288511,163072,false,-1.0,dlg 1959: ,
179607,152238,false,-1.0,dlg 1960: ,
387153,863823,false,-1.0,dlg 1961: ,
242327,162501,false,-1.0,dlg 1962: ,
265705,255441,false,-1.0,dlg 1963: ,
142545,103202,false,-1.0,dlg 1964: ,
142545,173335,false,-1.0,dlg 1965: ,
276538,471539,false,-1.0,dlg 1966: ,
428206,514873,false,-1.0,dlg 1967: ,
477242,367767,false,-1.0,dlg 1968: ,
352371,2013308,false,-1.0,dlg 1969: ,
149957,168203,false,-1.0,dlg 1970: ,
149387,172765,false,-1.0,dlg 1971: ,
186449,185879,false,-1.0,dlg 1972: ,
190440,167063,false,-1.0,dlg 1973: ,
142545,163071,false,-1.0,dlg 1974: ,
136274,160791,false,-1.0,dlg 1975: ,
141975,168203,false,-1.0,dlg 1976: ,
370047,107764,false,-1.0,dlg 1977: ,
487505,797113,false,-1.0,dlg 1978: ,
377459,689919,false,-1.0,dlg 1979: ,
336407,814218,false,-1.0,dlg 1980: ,
137414,161931,false,-1.0,dlg 1981: ,
293073,252020,false,-1.0,dlg 1982: ,
313029,254300,false,-1.0,dlg 1983: ,
378600,398556,false,-1.0,dlg 1984: ,
227502,165352,false,-1.0,dlg 1985: ,
136843,163071,false,-1.0,dlg 1986: ,
142545,177326,false,-1.0,dlg 1987: ,
240616,165923,false,-1.0,dlg 1988: ,
140835,163071,false,-1.0,dlg 1989: ,
462417,823341,false,-1.0,dlg 1990: ,
366626,5517068,false,-1.0,dlg 1991: ,
462417,3521436,false,-1.0,dlg 1992: ,
210967,175616,false,-1.0,dlg 1993: ,
135133,164782,false,-1.0,dlg 1994: ,
152808,156800,false,-1.0,dlg 1995: ,
140264,163642,false,-1.0,dlg 1996: ,
132852,169914,false,-1.0,dlg 1997: ,
147677,167633,false,-1.0,dlg 1998: ,
145967,160791,false,-1.0,dlg 1999: ,
142545,155089,false,-1.0,dlg 2000: ,
393425,1175143,false,-1.0,dlg 2001: ,
231493,162502,false,-1.0,dlg 2002: ,
163071,160221,false,-1.0,dlg 2003: ,
137984,163642,false,-1.0,dlg 2004: ,
390574,815929,false,-1.0,dlg 2005: ,
127721,185309,false,-1.0,dlg 2006: ,
144256,163071,false,-1.0,dlg 2007: ,
212677,159650,false,-1.0,dlg 2008: ,
145966,163642,false,-1.0,dlg 2009: ,
297064,225222,false,-1.0,dlg 2010: ,
144255,164782,false,-1.0,dlg 2011: ,
144255,163072,false,-1.0,dlg 2012: ,
2045238,234914,false,-1.0,dlg 2013: ,
140265,164783,false,-1.0,dlg 2014: ,
141405,151098,false,-1.0,dlg 2015: ,
606673,156230,false,-1.0,dlg 2016: ,
150528,141975,false,-1.0,dlg 2017: ,
152808,144256,false,-1.0,dlg 2018: ,
143115,165922,false,-1.0,dlg 2019: ,
140835,148817,false,-1.0,dlg 2020: ,
145966,147106,false,-1.0,dlg 2021: ,
257722,230923,false,-1.0,dlg 2022: ,
139124,144826,false,-1.0,dlg 2023: ,
221230,234915,false,-1.0,dlg 2024: ,
137414,143685,false,-1.0,dlg 2025: ,
137413,147676,false,-1.0,dlg 2026: ,
137414,157940,false,-1.0,dlg 2027: ,
139124,136273,false,-1.0,dlg 2028: ,
276538,226932,false,-1.0,dlg 2029: ,
732112,772025,false,-1.0,dlg 2030: ,
351801,882069,false,-1.0,dlg 2031: ,
234345,153379,false,-1.0,dlg 2032: ,
451583,748647,false,-1.0,dlg 2033: ,
356933,983561,false,-1.0,dlg 2034: ,
238905,97501,false,-1.0,dlg 2035: ,
141975,164782,false,-1.0,dlg 2036: ,
144256,145967,false,-1.0,dlg 2037: ,
141975,149387,false,-1.0,dlg 2038: ,
139694,155659,false,-1.0,dlg 2039: ,
163072,301056,false,-1.0,dlg 2040: ,
362065,233204,false,-1.0,dlg 2041: ,
397986,819350,false,-1.0,dlg 2042: ,
150528,150528,false,-1.0,dlg 2043: ,
140835,146536,false,-1.0,dlg 2044: ,
149387,150528,false,-1.0,dlg 2045: ,
143686,143116,false,-1.0,dlg 2046: ,
180747,105484,false,-1.0,dlg 2047: ,
136273,103772,false,-1.0,dlg 2048: ,
139124,164783,false,-1.0,dlg 2049: ,
159081,133993,false,-1.0,dlg 2050: ,
135133,180177,false,-1.0,dlg 2051: ,
139695,167633,false,-1.0,dlg 2052: ,
335836,108905,false,-1.0,dlg 2053: ,
132282,160221,false,-1.0,dlg 2054: ,
137413,158510,false,-1.0,dlg 2055: ,
149957,168204,false,-1.0,dlg 2056: ,
139695,111185,false,-1.0,dlg 2057: ,
143686,161361,false,-1.0,dlg 2058: ,
271406,220090,false,-1.0,dlg 2059: ,
281099,1482469,false,-1.0,dlg 2060: ,
150528,162501,false,-1.0,dlg 2061: ,
130001,160221,false,-1.0,dlg 2062: ,
148818,159650,false,-1.0,dlg 2063: ,
139694,157940,false,-1.0,dlg 2064: ,
137413,162501,false,-1.0,dlg 2065: ,
151668,130001,false,-1.0,dlg 2066: ,
142545,165923,false,-1.0,dlg 2067: ,
141975,162501,false,-1.0,dlg 2068: ,
141975,161361,false,-1.0,dlg 2069: ,
300485,156800,false,-1.0,dlg 2070: ,
141405,165353,false,-1.0,dlg 2071: ,
290222,220660,false,-1.0,dlg 2072: ,
395705,1099309,false,-1.0,dlg 2073: ,
439609,872376,false,-1.0,dlg 2074: ,
184738,343819,false,-1.0,dlg 2075: ,
143685,159651,false,-1.0,dlg 2076: ,
272546,233204,false,-1.0,dlg 2077: ,
138554,92940,false,-1.0,dlg 2078: ,
139125,163072,false,-1.0,dlg 2079: ,
123729,161931,false,-1.0,dlg 2080: ,
139694,157940,false,-1.0,dlg 2081: ,
394565,753779,false,-1.0,dlg 2082: ,
244037,160221,false,-1.0,dlg 2083: ,
141975,104914,false,-1.0,dlg 2084: ,
141405,155659,false,-1.0,dlg 2085: ,
410530,925974,false,-1.0,dlg 2086: ,
358074,4317408,false,-1.0,dlg 2087: ,
140265,168203,false,-1.0,dlg 2088: ,
144826,151098,false,-1.0,dlg 2089: ,
271976,230924,false,-1.0,dlg 2090: ,
133422,156800,false,-1.0,dlg 2091: ,
139695,165923,false,-1.0,dlg 2092: ,
139694,213818,false,-1.0,dlg 2093: ,
380881,369477,false,-1.0,dlg 2094: ,
237195,163642,false,-1.0,dlg 2095: ,
155659,268555,false,-1.0,dlg 2096: ,
154519,136843,false,-1.0,dlg 2097: ,
711016,834744,false,-1.0,dlg 2098: ,
421364,4539209,false,-1.0,dlg 2099: ,
150527,168774,false,-1.0,dlg 2100: ,
194432,137414,false,-1.0,dlg 2101: ,
147107,181318,false,-1.0,dlg 2102: ,
148817,165352,false,-1.0,dlg 2103: ,
326143,721279,false,-1.0,dlg 2104: ,
155090,165923,false,-1.0,dlg 2105: ,
373468,797683,false,-1.0,dlg 2106: ,
354082,760051,false,-1.0,dlg 2107: ,
147677,123159,false,-1.0,dlg 2108: ,
140834,165353,false,-1.0,dlg 2109: ,
138554,161931,false,-1.0,dlg 2110: ,
408820,766323,false,-1.0,dlg 2111: ,
765752,729261,false,-1.0,dlg 2112: ,
143686,161932,false,-1.0,dlg 2113: ,
148247,160791,false,-1.0,dlg 2114: ,
481803,697331,false,-1.0,dlg 2115: ,
620927,2846912,false,-1.0,dlg 2116: ,
478382,11539317,false,-1.0,dlg 2117: ,
253731,158510,false,-1.0,dlg 2118: ,
137984,155090,false,-1.0,dlg 2119: ,
142545,183028,false,-1.0,dlg 2120: ,
138554,157940,false,-1.0,dlg 2121: ,
620926,712726,false,-1.0,dlg 2122: ,
283380,104343,false,-1.0,dlg 2123: ,
638603,801674,false,-1.0,dlg 2124: ,
355223,683076,false,-1.0,dlg 2125: ,
150528,164782,false,-1.0,dlg 2126: ,
403118,734393,false,-1.0,dlg 2127: ,
1995063,1158037,false,-1.0,dlg 2128: ,
336406,896894,false,-1.0,dlg 2129: ,
229213,156800,false,-1.0,dlg 2130: ,
133993,187590,false,-1.0,dlg 2131: ,
137984,162502,false,-1.0,dlg 2132: ,
321012,1278915,false,-1.0,dlg 2133: ,
151668,159651,false,-1.0,dlg 2134: ,
423074,773165,false,-1.0,dlg 2135: ,
3407400,165353,false,-1.0,dlg 2136: ,
138554,149387,false,-1.0,dlg 2137: ,
136843,164782,false,-1.0,dlg 2138: ,
360925,835314,false,-1.0,dlg 2139: ,
153949,175615,false,-1.0,dlg 2140: ,
139124,160221,false,-1.0,dlg 2141: ,
143686,161932,false,-1.0,dlg 2142: ,
240616,343249,false,-1.0,dlg 2143: ,
134563,154519,false,-1.0,dlg 2144: ,
1719094,176756,false,-1.0,dlg 2145: ,
137413,162501,false,-1.0,dlg 2146: ,
213247,160221,false,-1.0,dlg 2147: ,
145396,145396,false,-1.0,dlg 2148: ,
454434,239476,false,-1.0,dlg 2149: ,
267985,305617,false,-1.0,dlg 2150: ,
408820,165923,false,-1.0,dlg 2151: ,
412810,955623,false,-1.0,dlg 2152: ,
236055,152808,false,-1.0,dlg 2153: ,
312459,514303,false,-1.0,dlg 2154: ,
155089,207546,false,-1.0,dlg 2155: ,
133992,135133,false,-1.0,dlg 2156: ,
137984,161361,false,-1.0,dlg 2157: ,
130001,159080,false,-1.0,dlg 2158: ,
143686,157940,false,-1.0,dlg 2159: ,
256582,164783,false,-1.0,dlg 2160: ,
130572,159081,false,-1.0,dlg 2161: ,
473250,428776,false,-1.0,dlg 2162: ,
736674,856981,false,-1.0,dlg 2163: ,
222370,315880,false,-1.0,dlg 2164: ,
1996773,2650770,false,-1.0,dlg 2165: ,
258862,174476,false,-1.0,dlg 2166: ,
160220,157940,false,-1.0,dlg 2167: ,
480092,102062,false,-1.0,dlg 2168: ,
130002,133422,false,-1.0,dlg 2169: ,
135703,243467,false,-1.0,dlg 2170: ,
143685,268555,false,-1.0,dlg 2171: ,
228073,154519,false,-1.0,dlg 2172: ,
232064,708735,false,-1.0,dlg 2173: ,
156230,153949,false,-1.0,dlg 2174: ,
278818,104343,false,-1.0,dlg 2175: ,
132852,153378,false,-1.0,dlg 2176: ,
132282,151098,false,-1.0,dlg 2177: ,
442460,32926224,false,-1.0,dlg 2178: ,
328994,632901,false,-1.0,dlg 2179: ,
143115,177896,false,-1.0,dlg 2180: ,
400267,196142,false,-1.0,dlg 2181: ,
199563,677375,false,-1.0,dlg 2182: ,
404258,825051,false,-1.0,dlg 2183: ,
128291,152239,false,-1.0,dlg 2184: ,
133992,254871,false,-1.0,dlg 2185: ,
132852,139694,false,-1.0,dlg 2186: ,
130571,147106,false,-1.0,dlg 2187: ,
150528,151668,false,-1.0,dlg 2188: ,
188730,297064,false,-1.0,dlg 2189: ,
140835,155659,false,-1.0,dlg 2190: ,
136844,157940,false,-1.0,dlg 2191: ,
133993,132852,false,-1.0,dlg 2192: ,
135133,157940,false,-1.0,dlg 2193: ,
368907,697901,false,-1.0,dlg 2194: ,
405969,818209,false,-1.0,dlg 2195: ,
380310,927114,false,-1.0,dlg 2196: ,
159651,148247,false,-1.0,dlg 2197: ,
300485,168773,false,-1.0,dlg 2198: ,
136274,161931,false,-1.0,dlg 2199: ,
286231,159651,false,-1.0,dlg 2200: ,
410530,827332,false,-1.0,dlg 2201: ,
598690,948780,false,-1.0,dlg 2202: ,
151668,269695,false,-1.0,dlg 2203: ,
135133,153948,false,-1.0,dlg 2204: ,
409390,797683,false,-1.0,dlg 2205: ,
350091,278248,false,-1.0,dlg 2206: ,
234345,153379,false,-1.0,dlg 2207: ,
249169,180747,false,-1.0,dlg 2208: ,
138554,156800,false,-1.0,dlg 2209: ,
131141,152809,false,-1.0,dlg 2210: ,
155089,160791,false,-1.0,dlg 2211: ,
220660,155089,false,-1.0,dlg 2212: ,
127151,151098,false,-1.0,dlg 2213: ,
378030,1870192,false,-1.0,dlg 2214: ,
139124,159651,false,-1.0,dlg 2215: ,
316450,644874,false,-1.0,dlg 2216: ,
210967,152808,false,-1.0,dlg 2217: ,
130001,107194,false,-1.0,dlg 2218: ,
138554,116317,false,-1.0,dlg 2219: ,
390003,367767,false,-1.0,dlg 2220: ,
1550322,421934,false,-1.0,dlg 2221: ,
1607910,400267,false,-1.0,dlg 2222: ,
151098,173335,false,-1.0,dlg 2223: ,
134563,158510,false,-1.0,dlg 2224: ,
230353,153949,false,-1.0,dlg 2225: ,
557637,152808,false,-1.0,dlg 2226: ,
297634,249169,false,-1.0,dlg 2227: ,
287941,226362,false,-1.0,dlg 2228: ,
144826,172765,false,-1.0,dlg 2229: ,
144256,156230,false,-1.0,dlg 2230: ,
135132,165352,false,-1.0,dlg 2231: ,
132282,127720,false,-1.0,dlg 2232: ,
143116,165352,false,-1.0,dlg 2233: ,
139124,160220,false,-1.0,dlg 2234: ,
214388,150528,false,-1.0,dlg 2235: ,
449872,910008,false,-1.0,dlg 2236: ,
449302,845008,false,-1.0,dlg 2237: ,
143115,148247,false,-1.0,dlg 2238: ,
137414,147677,false,-1.0,dlg 2239: ,
219519,148817,false,-1.0,dlg 2240: ,
143115,244037,false,-1.0,dlg 2241: ,
1451680,261142,false,-1.0,dlg 2242: ,
136844,172195,false,-1.0,dlg 2243: ,
141975,161931,false,-1.0,dlg 2244: ,
254871,151668,false,-1.0,dlg 2245: ,
137414,164212,false,-1.0,dlg 2246: ,
722989,303336,false,-1.0,dlg 2247: ,
523996,380310,false,-1.0,dlg 2248: ,
354653,409390,false,-1.0,dlg 2249: ,
509171,226932,false,-1.0,dlg 2250: ,
378030,379170,false,-1.0,dlg 2251: ,
213817,90089,false,-1.0,dlg 2252: ,
137984,155089,false,-1.0,dlg 2253: ,
219520,151098,false,-1.0,dlg 2254: ,
139125,157370,false,-1.0,dlg 2255: ,
363205,741235,false,-1.0,dlg 2256: ,
152808,154519,false,-1.0,dlg 2257: ,
295354,486364,false,-1.0,dlg 2258: ,
404828,401978,false,-1.0,dlg 2259: ,
132282,147677,false,-1.0,dlg 2260: ,
136273,156229,false,-1.0,dlg 2261: ,
137983,156800,false,-1.0,dlg 2262: ,
3320162,715577,false,-1.0,dlg 2263: ,
394565,743515,false,-1.0,dlg 2264: ,
161361,278248,false,-1.0,dlg 2265: ,
376319,916851,false,-1.0,dlg 2266: ,
148247,160221,false,-1.0,dlg 2267: ,
137414,162501,false,-1.0,dlg 2268: ,
140265,151098,false,-1.0,dlg 2269: ,
143115,155659,false,-1.0,dlg 2270: ,
205265,148247,false,-1.0,dlg 2271: ,
146536,100351,false,-1.0,dlg 2272: ,
126010,149957,false,-1.0,dlg 2273: ,
138554,157370,false,-1.0,dlg 2274: ,
254300,227502,false,-1.0,dlg 2275: ,
139694,153949,false,-1.0,dlg 2276: ,
285661,210967,false,-1.0,dlg 2277: ,
152238,147677,false,-1.0,dlg 2278: ,
244037,220090,false,-1.0,dlg 2279: ,
271976,213817,false,-1.0,dlg 2280: ,
178466,153378,false,-1.0,dlg 2281: ,
206405,209827,false,-1.0,dlg 2282: ,
163642,338117,false,-1.0,dlg 2283: ,
140835,124869,false,-1.0,dlg 2284: ,
364916,2130765,false,-1.0,dlg 2285: ,
384301,82274223,false,-1.0,dlg 2286: ,
344389,3949642,false,-1.0,dlg 2287: ,
375749,640883,false,-1.0,dlg 2288: ,
153379,157370,false,-1.0,dlg 2289: ,
149958,158510,false,-1.0,dlg 2290: ,
140835,153378,false,-1.0,dlg 2291: ,
226362,156800,false,-1.0,dlg 2292: ,
140265,153949,false,-1.0,dlg 2293: ,
167633,157370,false,-1.0,dlg 2294: ,
165923,163072,false,-1.0,dlg 2295: ,
220090,161361,false,-1.0,dlg 2296: ,
203554,137983,false,-1.0,dlg 2297: ,
789130,318731,false,-1.0,dlg 2298: ,
366056,808516,false,-1.0,dlg 2299: ,
132852,256011,false,-1.0,dlg 2300: ,
269125,261713,false,-1.0,dlg 2301: ,
439609,169344,false,-1.0,dlg 2302: ,
367767,3345821,false,-1.0,dlg 2303: ,
609523,1030887,false,-1.0,dlg 2304: ,
374608,851280,false,-1.0,dlg 2305: ,
128291,152239,false,-1.0,dlg 2306: ,
243467,155660,false,-1.0,dlg 2307: ,
287371,210967,false,-1.0,dlg 2308: ,
149387,152239,false,-1.0,dlg 2309: ,
139694,148817,false,-1.0,dlg 2310: ,
134562,151668,false,-1.0,dlg 2311: ,
131712,152239,false,-1.0,dlg 2312: ,
143115,150528,false,-1.0,dlg 2313: ,
133422,155659,false,-1.0,dlg 2314: ,
216669,155659,false,-1.0,dlg 2315: ,
136273,156800,false,-1.0,dlg 2316: ,
246319,92940,false,-1.0,dlg 2317: ,
126010,278248,false,-1.0,dlg 2318: ,
139124,153378,false,-1.0,dlg 2319: ,
136843,152809,false,-1.0,dlg 2320: ,
120878,151098,false,-1.0,dlg 2321: ,
417372,425925,false,-1.0,dlg 2322: ,
136844,153948,false,-1.0,dlg 2323: ,
210967,234344,false,-1.0,dlg 2324: ,
185308,152239,false,-1.0,dlg 2325: ,
142545,163071,false,-1.0,dlg 2326: ,
140835,172194,false,-1.0,dlg 2327: ,
364346,225221,false,-1.0,dlg 2328: ,
116887,177326,false,-1.0,dlg 2329: ,
128291,153948,false,-1.0,dlg 2330: ,
137414,155659,false,-1.0,dlg 2331: ,
137983,152238,false,-1.0,dlg 2332: ,
206975,213247,false,-1.0,dlg 2333: ,
156230,157940,false,-1.0,dlg 2334: ,
139124,143116,false,-1.0,dlg 2335: ,
138554,159650,false,-1.0,dlg 2336: ,
261143,111756,false,-1.0,dlg 2337: ,
387153,845578,false,-1.0,dlg 2338: ,
144256,147677,false,-1.0,dlg 2339: ,
135133,155659,false,-1.0,dlg 2340: ,
153949,154519,false,-1.0,dlg 2341: ,
538251,214958,false,-1.0,dlg 2342: ,
508601,505750,false,-1.0,dlg 2343: ,
135133,324433,false,-1.0,dlg 2344: ,
141975,165923,false,-1.0,dlg 2345: ,
137984,153949,false,-1.0,dlg 2346: ,
212107,200133,false,-1.0,dlg 2347: ,
425925,1995062,false,-1.0,dlg 2348: ,
351801,901456,false,-1.0,dlg 2349: ,
411100,660269,false,-1.0,dlg 2350: ,
175045,160220,false,-1.0,dlg 2351: ,
217809,217239,false,-1.0,dlg 2352: ,
149957,155659,false,-1.0,dlg 2353: ,
271976,222370,false,-1.0,dlg 2354: ,
175046,156229,false,-1.0,dlg 2355: ,
184738,640313,false,-1.0,dlg 2356: ,
119738,157370,false,-1.0,dlg 2357: ,
118027,91229,false,-1.0,dlg 2358: ,
143115,159080,false,-1.0,dlg 2359: ,
139124,151098,false,-1.0,dlg 2360: ,
139694,161361,false,-1.0,dlg 2361: ,
130001,148817,false,-1.0,dlg 2362: ,
156799,164782,false,-1.0,dlg 2363: ,
137983,116887,false,-1.0,dlg 2364: ,
364915,715576,false,-1.0,dlg 2365: ,
167063,159081,false,-1.0,dlg 2366: ,
143685,121448,false,-1.0,dlg 2367: ,
163072,149957,false,-1.0,dlg 2368: ,
150528,146537,false,-1.0,dlg 2369: ,
251450,208116,false,-1.0,dlg 2370: ,
140264,149387,false,-1.0,dlg 2371: ,
170484,168203,false,-1.0,dlg 2372: ,
133992,155089,false,-1.0,dlg 2373: ,
146536,151098,false,-1.0,dlg 2374: ,
128861,153949,false,-1.0,dlg 2375: ,
133993,153949,false,-1.0,dlg 2376: ,
140265,151097,false,-1.0,dlg 2377: ,
128860,151098,false,-1.0,dlg 2378: ,
131712,161361,false,-1.0,dlg 2379: ,
182458,244038,false,-1.0,dlg 2380: ,
131711,177896,false,-1.0,dlg 2381: ,
176186,91229,false,-1.0,dlg 2382: ,
140835,143686,false,-1.0,dlg 2383: ,
326143,696760,false,-1.0,dlg 2384: ,
346670,158511,false,-1.0,dlg 2385: ,
141975,262283,false,-1.0,dlg 2386: ,
251449,96361,false,-1.0,dlg 2387: ,
180747,140834,false,-1.0,dlg 2388: ,
184168,152808,false,-1.0,dlg 2389: ,
137414,151668,false,-1.0,dlg 2390: ,
137983,129431,false,-1.0,dlg 2391: ,
139124,160791,false,-1.0,dlg 2392: ,
177327,161361,false,-1.0,dlg 2393: ,
133992,145396,false,-1.0,dlg 2394: ,
268555,147106,false,-1.0,dlg 2395: ,
255441,141405,false,-1.0,dlg 2396: ,
135133,145966,false,-1.0,dlg 2397: ,
133422,134563,false,-1.0,dlg 2398: ,
272546,237765,false,-1.0,dlg 2399: ,
138554,139124,false,-1.0,dlg 2400: ,
134562,140264,false,-1.0,dlg 2401: ,
236625,213248,false,-1.0,dlg 2402: ,
144826,145396,false,-1.0,dlg 2403: ,
147677,141405,false,-1.0,dlg 2404: ,
123159,640884,false,-1.0,dlg 2405: ,
99782,159080,false,-1.0,dlg 2406: ,
115747,150528,false,-1.0,dlg 2407: ,
83817,165922,false,-1.0,dlg 2408: ,
88948,116887,false,-1.0,dlg 2409: ,
119738,680796,false,-1.0,dlg 2410: ,
106624,176186,false,-1.0,dlg 2411: ,
111756,148818,false,-1.0,dlg 2412: ,
92939,159651,false,-1.0,dlg 2413: ,
83246,159080,false,-1.0,dlg 2414: ,
119168,560488,false,-1.0,dlg 2415: ,
115177,562768,false,-1.0,dlg 2416: ,
127150,710445,false,-1.0,dlg 2417: ,
200704,795402,false,-1.0,dlg 2418: ,
83246,111185,false,-1.0,dlg 2419: ,
114606,149957,false,-1.0,dlg 2420: ,
80966,144826,false,-1.0,dlg 2421: ,
155659,178466,false,-1.0,dlg 2422: ,
114037,129431,false,-1.0,dlg 2423: ,
118028,189300,false,-1.0,dlg 2424: ,
90089,167063,false,-1.0,dlg 2425: ,
118598,132282,false,-1.0,dlg 2426: ,
133993,136843,false,-1.0,dlg 2427: ,
84387,122588,false,-1.0,dlg 2428: ,
90658,115746,false,-1.0,dlg 2429: ,
1792648,145396,false,-1.0,dlg 2430: ,
189300,121449,false,-1.0,dlg 2431: ,
120308,586716,false,-1.0,dlg 2432: ,
124869,506891,false,-1.0,dlg 2433: ,
84957,113466,false,-1.0,dlg 2434: ,
85527,151098,false,-1.0,dlg 2435: ,
114606,176185,false,-1.0,dlg 2436: ,
118027,131712,false,-1.0,dlg 2437: ,
116887,131712,false,-1.0,dlg 2438: ,
114036,251450,false,-1.0,dlg 2439: ,
115176,664261,false,-1.0,dlg 2440: ,
87238,127150,false,-1.0,dlg 2441: ,
87238,166493,false,-1.0,dlg 2442: ,
121448,135703,false,-1.0,dlg 2443: ,
83246,172765,false,-1.0,dlg 2444: ,
84957,148817,false,-1.0,dlg 2445: ,
84956,160220,false,-1.0,dlg 2446: ,
117457,1256108,false,-1.0,dlg 2447: ,
120878,4350478,false,-1.0,dlg 2448: ,
88378,148817,false,-1.0,dlg 2449: ,
87237,112326,false,-1.0,dlg 2450: ,
88378,174475,false,-1.0,dlg 2451: ,
107194,99211,false,-1.0,dlg 2452: ,
